date,ensemble_ret,cum_log_ret,cum_ret
2014-05-31,0.020341305907953692,12.847585972833926,379869.6096636764
2014-06-30,-0.01907014673819243,12.828331645520878,372625.42139586346
2014-07-31,0.04843870000308638,12.875633750701489,390674.96083508135
2014-08-31,0.004810938845013495,12.880433153963413,392554.4789908758
2014-09-30,0.039503688728292866,12.919176530833214,408061.8684415173
2014-10-31,0.029098152484788135,12.947859369418737,419935.74401080864
2014-11-30,0.027587754544767015,12.975073439043099,431520.85582890746
2014-12-31,-0.00900586404054296,12.966026777077234,427634.62866478955
2015-01-31,0.0317274557109499,12.997261315954484,441202.41913367587
2015-02-28,-0.013662683715574631,12.983504438835284,435174.39636382234
2015-03-31,0.007098923506512359,12.990578283602408,438263.67321452533
2015-04-30,-8.927537345441609e-05,12.99048900424367,438224.54697215225
2015-05-31,0.03342842187940023,13.023370844006585,452873.7354346683
2015-06-30,0.004325975795260115,13.027687489666835,454832.8605784435
2015-07-31,0.038302349914761696,13.065274513224486,472254.066259401
2015-08-31,0.0030647907405042182,13.068334617067647,473701.429213629
2015-09-30,0.06799210234915881,13.13411496277415,505909.4532637672
2015-10-31,0.01702884392238759,13.151000441210645,514524.5234111002
2015-11-30,0.026041534114265928,13.176708668732717,527923.5573816709
2015-12-31,0.0027759582504326527,13.179480781126692,529389.0539123407
2016-01-31,0.03927208558001911,13.218001331511699,550179.305414797
2016-02-29,0.009836754255325637,13.227790019851247,555591.2938752824
